ConceptId	MapTarget
51254007	A013
51258005	S2201
51258005	S241
5126000	K143
51264003	H104
5127009	Q078
512711000000104	#NC
51274000	I7020
51277007	J635
51286002	H161
51290000	K528
51291001	#NC
51292008	K767
51294009	E872
5131000119107	D319
513161000000105	#NC
51318005	#HLT
51319002	D808
5132005	L858
51323005	K032
513231000000108	#NC
513241000000104	#NC
513251000000101	#NC
513271000000105	#NC
513291000000109	#NC
51338006	K528
51338006	Z910
51339003	F192
5134006	E851
5134006	G633A
51355005	T622
5137004	M244
51371005	E230
51381009	#NC
513831000000107	#NC
51387008	E872
513901000000109	#NC
51399001	G92X
51402000	R258
51406002	#NC
51409009	Q670
51411000	S119
51423006	B03X
51430000	Q870
51436006	S581
5144008	K225
51442005	Q230
51443000	F155
51445007	H535
51448009	D699
51467008	#NC
51470007	#NC
51474003	#HLT
51476001	J00X
51477005	#NC
5148006	I110
51485001	Q130
51490003	B069
5149003	#NC
51491004	#NC
51492006	B882
51493001	F148
51495008	O743
51496009	P501
51499002	J359
51500006	Q913
51508004	T622
51509007	K37X
51510002	T64X
51512005	#NC
51514006	S1270
51514006	S141
51516008	R72X
51519001	O431
5152006	#NC
51522004	K598
51523009	Q313
51530003	J155
5153001	Q435
51536009	S355
51543003	K088
51545005	B470
51551000	K649
5156009	#NC
51568001	H814
515711000000105	#NC
515741000000106	#NC
51575000	#HLT
51577008	P270
515781000000103	#NC
51579006	H301
515791000000101	#NC
51580009	T622
5158005	F952
515841000000104	#NC
515851000000101	#NC
51590001	#HLT
51599000	J384
51603000	Q828
51604006	H46X
51611005	L508
51613008	B600
51615001	J841
51623004	#HLT
51624005	D695
516241000000105	#NC
51626007	E348
516321000000105	#NC
51634001	P374
51635000	Q713
51637008	F319
51638003	A848
51639006	S910
51646002	M002
51655004	Q759
5166001	S152
51662008	H743
51665005	#NC
51667002	D538
51673001	T0240
51677000	N280
5168000	B429
51680004	S408
51682007	A938
516871000000100	Q248
51689003	N904
51693009	Q554
51694003	T182
51695002	B870
51695002	L998A
51696001	E788
517007	T172
51707007	O045
517091000000108	#NC
517101000000100	#NC
517111000000103	#NC
517131000000106	#NC
517151000000104	#NC
517161000000101	#NC
51720005	D691
517211000000106	Z864
51723007	G900
51725000	T459
517251000000105	#NC
51736007	S034
5174000	T604
51741000119105	M7967
51742006	E237
51744007	K002
51746009	#NC
51760006	S2240
51763008	B748
51766000	T622
5177007	#NC
51771007	G933
51772000	S302
51777006	#NC
51780007	Q870
51781006	S311
517881000000100	R600
51789008	Q248
51794008	Q628
51798006	#HLT
518002	#NC
51806005	L608
5181000119108	G548
5181007	E708
518121000000108	R600
51814004	T457
51817006	B601
51819009	Q928
51831006	T802
51831006	A419
518431000000101	#HLT
51845000	#NC
518461000000106	#NC
51847008	K262
51854002	K838
518611000000107	Z031
51862005	T378
518661000000109	#NC
51868009	K269
518681000000100	#NC
5187006	Q794
518741000000100	#NC
51875005	K928
51877002	K562
518771000000106	#NC
51879004	S831
518791000000105	#NC
518801000000109	#NC
51881000119109	M2557
51881002	S345
51882009	S204
518821000000100	#NC
518841000000107	#NC
51885006	O219
51886007	H535
518861000000108	#NC
51887003	G403
5189009	T507
51891008	M148A
518981000000106	#NC
51899005	#NC
51904009	S310
51912001	T622
519141000000107	#NC
519151000000105	S898
51920004	O623
51921000	R412
519261000000101	#NC
51928006	A521
51930008	H300
519381000000101	I890
51942003	#HLT
51946000	F451
51952004	Q777
51953009	O048
51954003	O038
51960003	A513
5196006	T622
519731000000104	#NC
51978008	P968
51979000	R234
51982005	#NC
51983000	H500
51984006	E771
51986008	#NC
51987004	H332
519901000000107	#NC
519921000000103	#NC
51995000	H211
520004	Q674
52002008	H357
52008007	G258
5201002	K648
52011008	S699
52012001	M210
52016003	A928
52020004	T500
5202009	S0691
5202009	S0601
52022007	Q715
52023002	L024
520231000000107	I890
52029003	I420
5203004	I515
520301000000107	#NC
52031007	K032
52035003	I210
520371000000104	#NC
520391000000100	#NC
520411000000100	L984
52042003	M321D
52042003	N085A
520421000000106	#NC
520461000000103	#NC
520471000000105	#NC
52048004	I098
520491000000109	#NC
52054003	M219
520541000000100	#NC
520591000000105	#NC
52064007	D890
52070001	E743
52072009	T670
52073004	N915
52079000	B24X
5208008	R490
52083000	P250
52087004	S3660
52089001	I776
52096004	B818
52099006	#NC
521000119104	O231
52102006	H054
5211000119107	K578
52111006	K638
52123000	N300
52125007	G401
521251000000106	#NC
52137009	D680
52138004	A251
52139007	E877
52147007	R008
52156004	I743
52158003	S311
52159006	Q433
52163004	#NC
52165006	E752
521691000000100	#NC
52170004	S408
5217008	G258
52171000	E703
52179003	B658
5218003	T622
52182008	K319
52184009	Z619
52186006	E771
52190008	L038
52198001	#NC
52201006	I610
52208000	B701
5221000119100	K918
522101000000109	O021
52212006	D551
52219002	T622
52223005	#HLT
52230004	L308
5223003	S3780
52231000	K512
52232007	K315
52236005	#NC
522501000000102	#HLT
52254009	N049
52270006	E711
52271005	S0210
52274002	G248
52276000	T569
52281009	B602
52281009	G052A
52288003	B718
52289006	S2210
52289006	S241
52297004	N645
52298009	D229
5230009	Q245
52303006	N488
52305004	K296
52311001	E721
52324001	R590
52327008	O337
52330001	Q019
52333004	J675
52334005	M705
52335006	T413
523411000000105	Q998
52342006	O048
523441000000106	T824
523451000000109	T823
523521000000103	#HLT
52353000	H651
52357004	H331
52367009	K036
52368004	K145
52373005	#NC
52379009	J384
52381000119109	Z658
52382004	T393
5239005	H832
5240007	#NC
52403007	I731
52404001	H709
52405000	T210
52409006	J219
5241006	N488
52413004	D551
52414005	A513
52415006	Q742
52421005	H269
52425001	T211
52434006	#NC
52441000	N952
52448006	F03X
52450003	S7200
52452006	E702
52455008	Z601
52457000	A099
52474000	Q729
52475004	Q809
52476003	H187
52478002	K650
5248000	J384
52483005	#NC
52486002	M726
52496006	I802
52497002	T151
52500008	J47X
52506002	K519
52508001	L024
5251000119108	I778
5251007	S0661
52515009	K469
52522001	G319
52526003	#HLT
52533003	N804
52535005	I311
52539004	H350
52542005	A488
52544006	B870
52545007	S005
52548009	G513
52559000	#HLT
5256002	S3601
52564001	Q841
52565000	D538
52571006	J42X
52576001	S851
52579008	Q331
5258001	#NC
525831000000103	#NC
52585001	G570
52588004	#NC
52593001	H350
52594007	#NC
52597000	T179
52598005	#NC
52600004	E878
526001000000107	T828
526011000000109	T828
526021000000103	T828
52603002	T12X0
526031000000101	T828
52604008	E250
526071000000104	E848
526071000000104	M145A
526091000000100	E841
52613005	R619
52616002	Q870
52619009	K222
52620003	N368
5262007	G129
52622006	S1220
526321000000101	D181
52635002	#HLT
52636001	L571
52639008	#NC
52643007	B374
52643007	N512A
52645000	#HLT
52651000119105	#NC
52659007	#NC
52661003	M068
52669001	G402
52671001	T364
52673003	#NC
52674009	I99X
52675005	E561
52677002	E752
5268006	N946
52681002	L028
52691008	#NC
52694000	S6240
52698002	I10X
527001	#NC
52702003	G933
52703008	T447
52705001	S609
52708004	#NC
52711003	S353
52713000	G318
52715007	R508
52721006	A168
52723009	S244
52724003	E038
527401000000103	#NC
52746006	B658
52749004	N46X
52751000	R261
52754008	N920
52757001	Q256
52760008	D71X
52767006	P704
5277004	R829
52772002	O905
52774001	#NC
52776004	#HLT
52777008	N271
527801000000101	T838
52781008	Q658
52784000	S4200
52787007	K148
52791002	#NC
5280003	L574
52801002	S312
52812002	A711
52813007	F661
52816004	#NC
52817008	M661
52824009	F810
52828007	#NC
5283001	#NC
52832001	E345
52833006	#NC
52837007	Q724
52842004	#NC
52845002	N059
5285008	T844
52859009	E236
5286009	Q554
52865009	#NC
52866005	F110
52868006	Q870
528711000000105	Q056
52872005	A078
52877004	S609
52879001	Q318
52887000	T560
52888005	S0630
52890006	K650
52895001	#HLT
52897009	L602
52899007	T242
52902005	S0671
52904006	Q524
52909001	T599
52910006	F064
5291005	E835
52913008	S0631
52914002	B378
529171000000105	S3660
52918004	B668
52923004	V959
52931009	K648
529311000000103	Q423
52937008	#HLT
5294002	F89X
52942000	Z374
52945003	S009
52947006	A830
52951008	D644
52954000	F601
52967002	D474
52976009	#NC
52977000	P509
52979002	B811
52983002	B350
52984008	S750
52985009	I898
52987001	A188
52987001	I398A
5299007	H158
52994003	K033
5300004	D582
53001008	T453
530041000000105	Q057
53021009	L906
53024001	O261
53042006	K038
53043001	I420
53049002	F314
53050002	F169
530558861000132104	E139
53057004	M796
53067009	K868
53076002	Q403
53080007	T222
53083009	M518
53084003	J159
53089008	S015
5309003	T140
53096005	#NC
53098006	O045
5310008	H570
53104002	K729
53106000	T210
53107009	L309
53108004	#NC
5311007	H832
53111003	O073
53116008	H702
53124003	E725
53126001	#HLT
5313005	M233
53132006	E164
53138005	#NC
53146006	E039
53148007	R688
5315003	D558
53153002	T520
53156005	K918
53162000	N898
53165003	D531
53173007	#NC
53174001	M812
5318001	H250
53181008	T140
53183006	O036
53188002	S005
53189005	Q318
53190001	Q278
5319009	T486
53192009	K831
53194005	R258
53200002	N732
53202005	K409
53206008	K833
53208009	M767
53209001	#NC
53210006	E744
5321004	M219
53212003	N350
53218004	R098
53226007	M214
53243005	A671
53244004	#NC
53247006	O058
53254000	E872
53256003	S6211
53257007	#NC
53267002	S0690
5327000	N803
53271004	T492
53275008	T467
53277000	N760
53279002	H024
53280004	R498
53284008	B870
53286005	M770
53295002	H608
53297005	F220
53298000	R31X
53300000	T454
53311008	#NC
53312001	L959
53313006	K318
53314000	#NC
53316003	B369
53316003	H622A
53318002	Q054
5332004	H518
53322007	G111
53322007	I422
53329003	Q742
53330008	R231
53332000	M469
53333005	R470
53337006	K252
53338001	M364A
53339009	F432
53340006	K904
53346000	Q928
5335002	E744
53354003	L708
53358000	#NC
53364007	Z609
53369002	#NC
53372009	K529
53378008	E871
53387004	G719
53387004	G919
53388009	#HLT
53392002	Q998
53396004	L010
53397008	R822
53406005	M420
53417006	M241
53419009	O692
53425008	B181
53427000	#NC
53429002	S0671
53430007	N644
53435002	D132
53439008	#HLT
53441009	T0270
53443007	O639
53445000	N879
53453008	M869
53456000	T604
53461003	#NC
53462005	K401
53466008	T112
53467004	F418
53476006	K759
53482009	G401
53485006	M352
53489000	R450
5349006	#NC
53502009	L020
53509000	E249
53509000	G735A
53521000119106	R568
53523003	T451
53529004	A542
53529004	N743A
5353008	S718
5354002	E875
53541006	R098
53547005	H534
53556002	N141
53566005	#NC
53574006	#HLT
53586009	#NC
53593008	L662
53597009	L560
53599007	N508
536002	K746
53602002	L659
53607008	F317
5361003	Q120
53615006	#NC
53616007	K859
53619000	K929
53621005	#HLT
53622003	G052A
53623008	#NC
53626000	R268
53627009	S5270
53629007	S302
53632005	A938
53633000	Q858
53638009	O049
5364006	Q518
53644008	F508
53648006	B341
53650003	L719
53651004	L010
53660007	A938
53664003	A544D
53664003	M493A
53667005	H428A
53675004	S041
5368009	E139
53686002	#HLT
53697002	Q106
5370000	I489
53702006	T374
53703001	I423
53704007	M405
53706009	S308
53709002	N948
5371001	H506
53713009	#NC
537231000000106	#NC
53724006	#NC
53726008	H103
53730006	S0620
53734002	A663
53740009	N838
53741008	I259
53743006	P613
53748002	Q818
5375005	I500
53751009	D692
53754001	T659
53754001	X499
53758003	#NC
53759006	S400
53763004	F911
53770004	L022
53771000	K210
53772007	H438
53773002	K388
53776005	Q019
53783003	Q878
53785005	P143
53786006	#NC
53787002	J385
53790008	Q742
53792000	S5220
53796002	T364
53798001	E678
5380001	V973
53805003	T509
53808001	H536
53810004	S241
53813002	#NC
53819003	#NC
53820009	#NC
53821008	#HLT
53827007	K117
53836006	E831
53839004	N501
53842005	Q666
53849001	#NC
53854005	H310
53857003	G540
53863007	R278
53866004	H213
53868003	S1270
53868003	S141
5387003	Q858
53874003	I339
53877005	K254
5388008	E730
53881005	#NC
53885001	H444
53886000	K562
53888004	G479
53889007	H251
53890003	#NC
53891004	L280
53893001	B449
53896009	Z864
53898005	P95X
539009	H111
53901006	T622
53906001	A938
5391000119108	L309
53913001	N806
53920008	B818
53924004	S408
53926002	J209
53927006	T052
53928001	K811
53929009	N509
53930004	L237
53933002	S045
53936005	F108
53944005	N810
53954009	K528
53956006	F410
53960009	S908
53963006	K030
53964000	B818
53970006	#NC
5397007	Q639
53972003	#NC
53974002	Q778
53991003	B650
54006005	D562
54008006	Q767
54009003	#NC
54012000	G443
54013005	S9230
54016002	I441
54022006	N360
54026009	B679
54026009	N338A
54034003	M352
54036001	Q870
54038000	#NC
54039008	#NC
54043007	B653
54044001	O048
54047008	#NC
54048003	O200
54049006	A931
54051005	K318
54053008	K253
54064006	E711
54067004	T600
54068009	T622
54069001	A500
54072008	M321D
54072008	I398A
54073003	Q248
54075005	S9221
54079004	#NC
54082009	#NC
54084005	A182
54097007	D729
54099005	G830
541000119105	O16X
54102005	#NC
54116000	L564
54119007	E880
54122009	H350
54123004	#NC
5413009	F529
54137008	E560
54138003	K650
5414003	T318
54150009	J069
54155004	O058
54157007	K279
54160000	Q254
5417005	T622
54176009	Q524
54184008	H354
54185009	#NC
54192004	#NC
54200006	G403
54201005	B882
54203008	J980
54205001	T622
54209007	Q828
54212005	O622
54213000	O410
54220007	N640
54225002	I119
54230003	G470
54231004	T742
54236009	#NC
5425007	H212
54265003	Q283
54266002	B665
54272002	H605
54274001	A512
54280009	G121
54284000	B880
54287007	J370
54288002	T797
54296007	T232
5430006	R632
5430006	D520
54302000	N645
54304004	G122
54307006	F402
54314008	M543
54317001	S331
54318006	#NC
54319003	F918
5432003	Q438
54329005	I210
54336006	Q808
54336006	Q841
54345007	#HLT
54355006	S0690
54359000	Q133
54360005	R258
54364001	G801
54366004	K821
54376001	#NC
54380006	Z733
54385001	B082
54386000	Q163
54388004	H358
54389007	K103
54394007	S930
54397000	L811
54398005	J069
54404000	M5412
54407007	#NC
54410000	J680
5441008	B350
54411001	Q858
54417002	F648
54420005	S631
54421009	T174
54422002	K388
5444000	F130
54441004	S7230
54448005	B818
54449002	N855
54452005	#NC
54461005	S911
54463008	S015
54470008	E250
54486001	#NC
54498006	#NC
54499003	S204
54500007	#NC
5450005	S570
54501006	#NC
54502004	G300
54502004	F000A
54507005	E301
54509008	E639
54509008	G634A
54512006	#HLT
54514007	#NC
54515008	D869
54516009	V949
54518005	#NC
54519002	I651
54529009	O058
54530004	S8251
54531000	T360
54532007	G472
54538006	#NC
54539003	L658
54549000	A666
54549000	M901A
5455000	H500
54552008	H525
54553003	K118
54554009	Q453
54556006	S5220
54559004	#NC
54560009	#HLT
54561008	T445
54567007	S4221
54569005	D691
54574002	#NC
54576000	K903
54583007	M210
54586004	R103
54587008	F402
54593000	G500
54594006	T372
54597004	K529
54601004	B810
54602006	R068
54602006	Y551
54609002	K626
54614003	S909
54615002	M939
54616001	Q400
54620002	K668
54622005	#NC
54627004	E798
54634002	S014
54637009	S0630
5464005	F239
54641008	S6230
54645004	S5250
54650005	O601
54650005	Z374
54653007	S314
54665006	#NC
54668008	Q513
5467003	#NC
54675009	J398
54679003	O715
54682008	Q257
54685005	R258
54687002	I749
54691007	K102
54694004	Q433
54698001	D531
54698001	E164
5470004	S0671
547009	E070
54711002	K061
54723008	#NC
5473002	S208
54736008	E782
54739001	L818
54746005	F521
54748006	S631
54761006	F315
54764003	Q380
54767005	H477
54768000	N328
54770009	N482
54771008	I809
54777007	#HLT
54781007	E875
54789009	T622
54792008	L988
54794009	Q048
54798007	K286
548004	Q917
54816003	N488
54819005	S5240
54822007	K289
54823002	E038
54825009	A540
54828006	#NC
54830008	I400
54837006	Q764
54840006	R628
54842003	P762
54844002	O345
54865008	L739
54867000	M051D
54867000	J990A
54873004	Q107
54879000	N258
54883000	K912
54888009	S836
54890005	B718
